index,name,lat,lon,context
196406,State Penitentiary,-25.06609,152.20463,"['well', 'enough', 'that', 'Stener', 'could', 'never', 'pay', 'that', 'sum', '--', ""''"", 'and', 'that', 'you', 'undergo', 'imprisonment', 'in', 'the', 'State', 'Penitentiary', 'for', 'the', 'Eastern', 'District', ',', 'by', 'separate', 'and', 'solitary', 'confinement', 'at', 'labor', ',', 'for', 'the', 'period', 'of', 'four', 'years', 'and']"
196410,Eastern District,19.31667,-81.13333,"['could', 'never', 'pay', 'that', 'sum', '--', ""''"", 'and', 'that', 'you', 'undergo', 'imprisonment', 'in', 'the', 'State', 'Penitentiary', 'for', 'the', 'Eastern', 'District', ',', 'by', 'separate', 'and', 'solitary', 'confinement', 'at', 'labor', ',', 'for', 'the', 'period', 'of', 'four', 'years', 'and', 'nine', 'months', ',', 'and']"
196642,Eastern Penitentiary,19.31667,-81.13333,"['a', 'few', 'blocks', 'of', 'the', 'prison', '.', 'Within', 'half', 'an', 'hour', 'they', 'were', 'at', 'the', 'gates', 'of', 'the', 'Eastern', 'Penitentiary', '.', 'Chapter', 'LIII', 'The', 'Eastern', 'District', 'Penitentiary', 'of', 'Pennsylvania', ',', 'standing', 'at', 'Fairmount', 'Avenue', 'and', 'Twenty-first', 'Street', 'in', 'Philadelphia', ',']"
196656,Fairmount Avenue,43.04729,-76.23854,"['the', 'gates', 'of', 'the', 'Eastern', 'Penitentiary', '.', 'Chapter', 'LIII', 'The', 'Eastern', 'District', 'Penitentiary', 'of', 'Pennsylvania', ',', 'standing', 'at', 'Fairmount', 'Avenue', 'and', 'Twenty-first', 'Street', 'in', 'Philadelphia', ',', 'where', 'Cowperwood', 'was', 'now', 'to', 'serve', 'his', 'sentence', 'of', 'four', 'years', 'and', 'three', 'months']"
196659,Twenty-first Street,,,"['the', 'Eastern', 'Penitentiary', '.', 'Chapter', 'LIII', 'The', 'Eastern', 'District', 'Penitentiary', 'of', 'Pennsylvania', ',', 'standing', 'at', 'Fairmount', 'Avenue', 'and', 'Twenty-first', 'Street', 'in', 'Philadelphia', ',', 'where', 'Cowperwood', 'was', 'now', 'to', 'serve', 'his', 'sentence', 'of', 'four', 'years', 'and', 'three', 'months', ',', 'was', 'a']"
196661,Philadelphia,39.95233,-75.16379,"['Penitentiary', '.', 'Chapter', 'LIII', 'The', 'Eastern', 'District', 'Penitentiary', 'of', 'Pennsylvania', ',', 'standing', 'at', 'Fairmount', 'Avenue', 'and', 'Twenty-first', 'Street', 'in', 'Philadelphia', ',', 'where', 'Cowperwood', 'was', 'now', 'to', 'serve', 'his', 'sentence', 'of', 'four', 'years', 'and', 'three', 'months', ',', 'was', 'a', 'large', ',']"
196699,Sforzas,,,"['large', ',', 'gray-stone', 'structure', ',', 'solemn', 'and', 'momentous', 'in', 'its', 'mien', ',', 'not', 'at', 'all', 'unlike', 'the', 'palace', 'of', 'Sforzas', 'at', 'Milan', ',', 'although', 'not', 'so', 'distinguished', '.', 'It', 'stretched', 'its', 'gray', 'length', 'for', 'several', 'blocks', 'along', 'four', 'different', 'streets']"
196701,Milan,45.46427,9.18951,"['gray-stone', 'structure', ',', 'solemn', 'and', 'momentous', 'in', 'its', 'mien', ',', 'not', 'at', 'all', 'unlike', 'the', 'palace', 'of', 'Sforzas', 'at', 'Milan', ',', 'although', 'not', 'so', 'distinguished', '.', 'It', 'stretched', 'its', 'gray', 'length', 'for', 'several', 'blocks', 'along', 'four', 'different', 'streets', ',', 'and']"
197271,Pennsylvania,30.87324,-88.0475,"['and', 'crime', ',', 'from', 'murderers', 'to', 'minor', 'practitioners', 'of', 'larceny', '.', 'It', 'had', 'what', 'was', 'known', 'as', 'the', ""''"", 'Pennsylvania', 'System', ""''"", 'of', 'regulation', 'for', 'its', 'inmates', ',', 'which', 'was', 'nothing', 'more', 'nor', 'less', 'than', 'solitary', 'confinement', 'for', 'all', 'concerned']"
198727,Cowperwood,,,"['this', 'he', 'was', 'properly', 'grateful', '.', 'He', 'now', 'considered', 'his', 'superior', 'with', 'nervous', 'dog-like', 'eyes', ',', 'and', 'looked', 'at', 'Cowperwood', 'with', 'a', 'certain', 'cunning', 'appreciation', 'of', 'his', 'lot', 'and', 'a', 'show', 'of', 'initial', 'mistrust', '.', 'One', 'prisoner', 'is', 'as', 'good']"
201363,Chapin,39.76588,-90.39901,"['soap', 'and', 'water', 'and', 'sweeping', ',', 'which', 'in', 'turn', 'depended', 'on', 'the', 'prisoners', 'themselves', '.', 'He', 'also', 'took', 'in', 'Chapin', ',', 'the', 'homely', ',', 'good-natured', ',', 'cell', 'overseer', 'whom', 'he', 'now', 'saw', 'for', 'the', 'first', 'time', '--', 'a', 'large', ',']"
202744,Newfoundland,38.13147,-83.09934,"['An', ""'"", 'as', 'for', 'your', 'friends', 'and', 'relations', ""''"", '--', 'he', 'got', 'up', 'and', 'shook', 'himself', 'like', 'a', 'big', 'Newfoundland', 'dog', '.', '``', 'You', 'got', 'ta', 'wife', ',', 'hai', ""n't"", 'you', '?', ""''"", '``', 'Yes', ',', ""''"", 'replied', 'Cowperwood', '.']"
202996,Cowperwood,,,"['been', 'here', 'two', 'weeks', ',', ""''"", 'added', 'Chapin', ',', 'rather', 'ruminatively', '(', 'he', 'had', 'forgot', 'to', 'state', 'this', 'to', 'Cowperwood', 'before', ')', ',', '``', 'the', 'warden', ""'ll"", 'come', 'and', 'git', 'yuh', 'and', 'give', 'yuh', 'yer', 'regular', 'cell', 'summers', 'down-stairs', '.']"
203518,Eastern Penitentiary,19.31667,-81.13333,"['fate', '!', 'He', 'sat', 'down', 'and', 'contemplated', 'his', 'situation', '.', 'So', 'here', 'he', 'was', 'at', 'last', 'in', 'the', 'Eastern', 'Penitentiary', ',', 'and', 'doomed', ',', 'according', 'to', 'the', 'judgment', 'of', 'the', 'politicians', '(', 'Butler', 'among', 'others', ')', ',', 'to', 'remain', 'here']"
204928,Philadelphia,39.95233,-75.16379,"['physically', '--', 'Irish', 'by', 'birth', ',', 'a', 'politician', 'by', 'training', '--', 'who', 'had', 'been', 'one', 'thing', 'and', 'another', 'in', 'Philadelphia', 'from', 'a', 'policeman', 'in', 'his', 'early', 'days', 'and', 'a', 'corporal', 'in', 'the', 'Civil', 'War', 'to', 'a', 'ward', 'captain', 'under', 'Mollenhauer']"
205396,Desmas,,,"['for', 'him', 'but', 'at', 'his', 'own', 'risk', '.', '``', 'Butler', 'is', 'down', 'on', 'him', ',', ""''"", 'Strobik', 'said', 'to', 'Desmas', ',', 'on', 'one', 'occasion', '.', '``', ""It's"", 'that', 'girl', 'of', 'his', 'that', ""'s"", 'at', 'the', 'bottom', 'of', 'it', 'all', '.']"
205660,Harrisburg,40.2737,-76.88442,"['Desmas', '.', 'So', 'the', 'morning', 'after', 'Cowperwood', ""'s"", 'entrance', 'the', 'warden', 'received', 'a', 'letter', 'from', 'Terrence', 'Relihan', ',', 'the', 'Harrisburg', 'potentate', ',', 'indicating', 'that', 'any', 'kindness', 'shown', 'to', 'Mr.', 'Cowperwood', 'would', 'be', 'duly', 'appreciated', 'by', 'him', '.', 'Upon', 'the', 'receipt']"
206234,Pennsylvania,30.87324,-88.0475,"['true', 'enough', ',', ""''"", 'replied', 'Desmas', ',', 'solemnly', '.', '``', 'They', ""'re"", 'made', 'for', 'the', 'State', 'out', 'here', 'in', 'Pennsylvania', 'somewhere', '.', 'I', 'suppose', 'there', ""'s"", 'no', 'objection', 'to', 'your', 'wearing', 'your', 'own', 'underwear', 'if', 'you', 'want', 'to', '.', 'I']"
208614,Wingate,54.73242,-1.37896,"['her', 'continue', 'to', 'love', 'him', '.', 'He', 'could', 'not', ',', 'however', ',', 'scribbling', 'this', 'note', 'in', 'his', 'cell', 'in', 'Wingate', ""'s"", 'presence', ',', 'and', 'giving', 'it', 'to', 'him', 'to', 'mail', '(', 'Overseer', 'Chapin', 'was', 'kindly', 'keeping', 'a', 'respectful', 'distance', ',']"
208975,Buttonwood Street,39.68345,-75.55659,"['and', 'father', 'and', 'brothers', 'and', 'sister', 'to', 'a', 'three-story', 'brick', 'house', 'of', 'about', 'the', 'caliber', 'of', 'the', 'old', 'Buttonwood', 'Street', 'house', ',', 'and', 'his', 'wife', 'to', 'a', 'smaller', ',', 'less', 'expensive', 'two-story', 'one', 'on', 'North', 'Twenty-first', 'Street', ',', 'near', 'the']"
209012,Stener,61.31999,11.80265,"[',', 'near', 'the', 'penitentiary', ',', 'a', 'portion', 'of', 'the', 'money', 'saved', 'out', 'of', 'the', 'thirty-five', 'thousand', 'dollars', 'extracted', 'from', 'Stener', 'under', 'false', 'pretenses', 'aiding', 'to', 'sustain', 'it', '.', 'Of', 'course', 'all', 'this', 'was', 'a', 'terrible', 'descent', 'from', 'the', 'Girard', 'Avenue']"
209032,Girard Avenue,39.44644,-89.78093,"['under', 'false', 'pretenses', 'aiding', 'to', 'sustain', 'it', '.', 'Of', 'course', 'all', 'this', 'was', 'a', 'terrible', 'descent', 'from', 'the', 'Girard', 'Avenue', 'mansion', 'for', 'the', 'elder', 'Cowperwood', ';', 'for', 'here', 'was', 'none', 'of', 'the', 'furniture', 'which', 'characterized', 'the', 'other', 'somewhat', 'gorgeous', 'domicile']"
209248,Girard Avenue,39.44644,-89.78093,"['the', 'fact', 'to', 'her', 'parents', 'until', 'long', 'afterward', '.', 'There', 'came', 'a', 'day', 'when', 'the', 'two', 'houses', 'in', 'Girard', 'Avenue', 'were', 'the', 'scene', 'of', 'a', 'sheriffs', 'sale', ',', 'during', 'which', 'the', 'general', 'public', ',', 'without', 'let', 'or', 'hindrance', ',', 'was']"
209359,Philadelphia,39.95233,-75.16379,"[',', 'Fletcher', 'Norton', ',', 'Gordon', 'Strake', '--', 'architects', 'and', 'art', 'dealers', 'whose', 'judgment', 'and', 'taste', 'were', 'considered', 'important', 'in', 'Philadelphia', '.', 'All', 'of', 'the', 'lovely', 'things', 'by', 'which', 'he', 'had', 'set', 'great', 'store', '--', 'small', 'bronzes', ',', 'representative', 'of', 'the']"
209466,Philadelphia,39.95233,-75.16379,"['a', 'few', 'specimens', 'of', 'the', 'current', 'French', 'and', 'English', 'schools', ',', 'went', 'for', 'a', 'song', '.', 'Art', 'judgment', 'in', 'Philadelphia', 'at', 'this', 'time', 'was', 'not', 'exceedingly', 'high', ';', 'and', 'some', 'of', 'the', 'pictures', ',', 'for', 'lack', 'of', 'appreciative', 'understanding', ',']"
209777,North Tenth Street,22.49471,114.13812,"['the', 'two', 'houses', 'were', 'bare', 'of', 'their', 'contents', '.', 'Even', 'the', 'objects', 'in', 'the', 'house', 'at', '931', 'North', 'Tenth', 'Street', 'had', 'been', 'withdrawn', 'from', 'storage', 'where', 'they', 'had', 'been', 'placed', 'at', 'the', 'time', 'it', 'was', 'deemed', 'advisable', 'to', 'close', 'this']"
209875,Cowperwood,,,"['distribution', ';', 'and', 'Aileen', ',', 'reading', 'of', 'the', 'disposition', 'of', 'all', 'the', 'wares', ',', 'and', 'knowing', 'their', 'value', 'to', 'Cowperwood', ',', 'to', 'say', 'nothing', 'of', 'their', 'charm', 'for', 'her', ',', 'was', 'greatly', 'depressed', ';', 'yet', 'she', 'was', 'not', 'long', 'despondent']"
210454,Desmas,,,"['salary', 'provided', '.', 'A', 'close', 'study', 'of', 'Bonhag', 'would', 'have', 'seemed', 'to', 'indicate', 'that', 'he', 'was', 'a', 'stool-pigeon', 'of', 'Desmas', ',', 'but', 'this', 'was', 'really', 'not', 'true', 'except', 'in', 'a', 'limited', 'way', '.', 'Because', 'Bonhag', 'was', 'shrewd', 'and', 'sycophantic', ',']"
210835,Cowperwood,,,"['ordinarily', 'permitted', ',', 'was', 'sold', '.', 'One', 'of', 'the', 'things', 'curiously', 'enough', 'at', 'this', 'time', ',', 'which', 'worked', 'in', 'Cowperwood', ""'s"", 'favor', ',', 'was', 'the', 'fact', 'that', 'Bonhag', 'was', 'friendly', 'with', 'the', 'overseer', 'who', 'had', 'Stener', 'in', 'charge', ',', 'and']"
211561,Bonhag,,,"['manual', 'or', 'mental', ',', 'went', 'at', 'it', 'in', 'his', 'customary', 'energetic', 'fashion', ',', 'and', 'in', 'five', 'minutes', 'demonstrated', 'to', 'Bonhag', 'that', ',', 'barring', 'skill', 'and', 'speed', ',', 'which', 'could', 'only', 'come', 'with', 'practice', ',', 'he', 'could', 'do', 'it', 'as', 'well']"
211734,Cowperwood,,,"['means', 'to', 'make', 'it', 'acceptable', 'to', 'him', '.', 'Bonhag', ',', 'during', 'the', 'first', 'few', 'days', 'in', 'which', 'he', 'trained', 'Cowperwood', 'in', 'the', 'art', 'of', 'caning', 'chairs', ',', 'managed', 'to', 'make', 'it', 'perfectly', 'clear', 'that', 'there', 'were', 'a', 'number', 'of', 'things']"
213530,Cowperwood,,,"['price', 'he', 'was', 'to', 'receive', ',', 'Bonhag', ',', 'after', 'admitting', 'her', ',', 'strolled', 'discreetly', 'away', '.', 'Aileen', 'looked', 'at', 'Cowperwood', 'from', 'behind', 'her', 'veil', ',', 'afraid', 'to', 'speak', 'until', 'she', 'was', 'sure', 'Bonhag', 'had', 'gone', '.', 'And', 'Cowperwood', ',', 'who']"
215140,Ecclesiastes,,,"['he', 'had', 'imagined', 'was', 'to', 'be', 'found', 'there', '.', 'The', 'Psalms', ',', 'Isaiah', ',', 'the', 'Book', 'of', 'Job', ',', 'Ecclesiastes', '.', 'And', 'for', 'the', 'most', 'part', ',', 'because', 'of', 'the', 'fraying', 'nature', 'of', 'his', 'present', 'ills', ',', 'not', 'finding', 'it']"
215999,Cowperwood,,,"['the', 'overseer', 'would', 'not', 'do', 'for', 'the', 'young', 'lady', 'in', 'the', 'dark', 'cloak', '.', 'She', 'might', 'have', 'stayed', 'in', 'Cowperwood', ""'s"", 'cell', 'for', 'a', 'week', 'if', 'the', 'visiting-hours', 'of', 'the', 'penitentiary', 'had', 'not', 'made', 'it', 'impossible', '.', 'The', 'day', 'that']"
218374,Philadelphia,39.95233,-75.16379,"['to', 'you', 'if', 'you', 'have', 'enough', 'to', 'live', 'on', '.', 'I', 'do', ""n't"", 'think', 'I', 'want', 'to', 'live', 'in', 'Philadelphia', 'if', 'ever', 'I', 'come', 'out', 'of', 'here', '.', 'My', 'idea', 'now', 'is', 'to', 'go', 'west', ',', 'and', 'I', 'think', 'I']"
218913,Philadelphia,39.95233,-75.16379,"['the', 'whole', 'world', 'was', 'still', 'before', 'him', '.', 'He', 'could', 'go', 'west', 'if', 'he', 'could', 'not', 'reestablish', 'himself', 'in', 'Philadelphia', ';', 'but', 'he', 'must', 'stay', 'here', 'long', 'enough', 'to', 'win', 'the', 'approval', 'of', 'those', 'who', 'had', 'known', 'him', 'formerly', '--']"
219063,Eastern Penitentiary of Pennsylvania,19.31667,-81.13333,"['heard', 'them', 'retailed', 'here', 'and', 'there', '.', 'Chapter', 'LVII', 'The', 'time', 'that', 'Cowperwood', 'spent', 'in', 'the', 'Eastern', 'Penitentiary', 'of', 'Pennsylvania', 'was', 'exactly', 'thirteen', 'months', 'from', 'the', 'day', 'of', 'his', 'entry', 'to', 'his', 'discharge', '.', 'The', 'influences', 'which', 'brought', 'about', 'this']"
220110,Callum,46.51545,-80.62755,"['Well', ',', 'you', 'know', ',', ""''"", 'said', 'the', 'young', 'individual', ',', 'whose', 'name', 'was', 'Richard', 'Pethick', ',', 'looking', 'at', 'Callum', 'with', 'a', 'look', 'of', 'almost', 'strained', 'affection', ',', ""''"", 'I', 'would', ""n't"", 'come', 'to', 'you', 'with', 'any', 'story', 'that', 'I']"
220684,Princeton,40.34872,-74.65905,"['door', ',', 'arose', 'and', 'came', 'over', '.', 'He', 'was', 'an', 'interesting', 'youth', 'of', 'the', 'collegiate', 'type', ',', 'educated', 'at', 'Princeton', '.', 'He', 'had', 'heard', 'the', 'rumor', 'concerning', 'Aileen', 'from', 'various', 'sources', '--', 'other', 'members', 'of', 'the', 'club', ',', 'for', 'one']"
220802,Pethick,,,"['``', 'Why', '--', 'nothing', 'in', 'particular', '.', 'Who', 'said', 'I', 'was', 'talking', 'about', 'her', '?', ""''"", 'He', 'looked', 'at', 'Pethick', ',', 'whom', 'he', 'knew', 'to', 'be', 'the', 'tale-bearer', ',', 'and', 'the', 'latter', 'exclaimed', ',', 'excitedly', ':', ""''"", 'Now', 'do', ""n't""]"
223184,Strobik,,,"['of', 'March', ',', '1873', '--', 'Cowperwood', ""'s"", 'pardon', 'was', 'necessarily', 'but', 'gingerly', 'included', '.', 'A', 'delegation', ',', 'consisting', 'of', 'Strobik', ',', 'Harmon', ',', 'and', 'Winpenny', ',', 'representing', ',', 'as', 'it', 'was', 'intended', 'to', 'appear', ',', 'the', 'unanimous', 'wishes', 'of', 'the']"
223228,Harrisburg,40.2737,-76.88442,"['administration', ',', 'and', 'speaking', 'for', 'Mollenhauer', 'and', 'Simpson', ',', 'who', 'had', 'given', 'their', 'consent', ',', 'visited', 'the', 'Governor', 'at', 'Harrisburg', 'and', 'made', 'the', 'necessary', 'formal', 'representations', 'which', 'were', 'intended', 'to', 'impress', 'the', 'public', '.', 'At', 'the', 'same', 'time', ',', 'through']"
223817,Desmas,,,"['a', 'man', 'could', 'not', 'be', 'conquered', '.', '``', 'A', 'very', 'remarkable', 'man', ',', 'that', ',', ""''"", 'he', 'remarked', 'to', 'Desmas', '.', '``', 'Very', ',', ""''"", 'replied', 'the', 'warden', '.', '``', 'You', 'can', 'tell', 'that', 'by', 'looking', 'at', 'him', '.', ""''""]"
225078,Philadelphia,39.95233,-75.16379,"['.', 'On', 'September', '18', ',', '1873', ',', 'at', 'twelve-fifteen', 'of', 'a', 'brilliant', 'autumn', 'day', ',', 'in', 'the', 'city', 'of', 'Philadelphia', ',', 'one', 'of', 'the', 'most', 'startling', 'financial', 'tragedies', 'that', 'the', 'world', 'has', 'ever', 'seen', 'had', 'its', 'commencement', '.', 'The', 'banking']"
225111,America,26.0173,-104.41406,"['seen', 'had', 'its', 'commencement', '.', 'The', 'banking', 'house', 'of', 'Jay', 'Cooke', '&', 'Co.', ',', 'the', 'foremost', 'financial', 'organization', 'of', 'America', ',', 'doing', 'business', 'at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington']"
225120,South Third Street,-6.33333,39.5,"['Jay', 'Cooke', '&', 'Co.', ',', 'the', 'foremost', 'financial', 'organization', 'of', 'America', ',', 'doing', 'business', 'at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington', ',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those']"
225122,Philadelphia,39.95233,-75.16379,"['&', 'Co.', ',', 'the', 'foremost', 'financial', 'organization', 'of', 'America', ',', 'doing', 'business', 'at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington', ',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those', 'who', 'know']"
225129,New York,30.03593,-90.02561,"['of', 'America', ',', 'doing', 'business', 'at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington', ',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those', 'who', 'know', 'anything', 'about', 'the', 'financial', 'crises', 'of', 'the']"
225131,Washington,50.90487,-0.40649,"[',', 'doing', 'business', 'at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington', ',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those', 'who', 'know', 'anything', 'about', 'the', 'financial', 'crises', 'of', 'the', 'United', 'States']"
225134,London,51.50853,-0.12574,"['at', 'Number', '114', 'South', 'Third', 'Street', 'in', 'Philadelphia', ',', 'and', 'with', 'branches', 'in', 'New', 'York', ',', 'Washington', ',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those', 'who', 'know', 'anything', 'about', 'the', 'financial', 'crises', 'of', 'the', 'United', 'States', 'know', 'well', 'the']"
225151,United States,37.99066,-81.4265,"[',', 'and', 'London', ',', 'closed', 'its', 'doors', '.', 'Those', 'who', 'know', 'anything', 'about', 'the', 'financial', 'crises', 'of', 'the', 'United', 'States', 'know', 'well', 'the', 'significance', 'of', 'the', 'panic', 'which', 'followed', '.', 'It', 'is', 'spoken', 'of', 'in', 'all', 'histories', 'as', 'the', 'panic']"
225211,South Third Street,-6.33333,39.5,"['time', 'Cowperwood', ',', 'once', 'more', 'a', 'broker', '--', 'ostensibly', 'a', ""broker's"", 'agent', '--', 'was', 'doing', 'business', 'in', 'South', 'Third', 'Street', ',', 'and', 'representing', 'Wingate', '&', 'Co.', 'on', ""'change"", '.', 'During', 'the', 'six', 'months', 'which', 'had', 'elapsed', 'since', 'he', 'had', 'emerged']"
225296,North Twenty-first Street,22.49471,114.13812,"['credit', 'with', 'those', 'who', 'knew', '.', 'Ostensibly', 'he', 'lived', 'with', 'his', 'wife', 'in', 'a', 'small', 'house', 'on', 'North', 'Twenty-first', 'Street', '.', 'In', 'reality', 'he', 'occupied', 'a', 'bachelor', 'apartment', 'on', 'North', 'Fifteenth', 'Street', ',', 'to', 'which', 'Aileen', 'occasionally', 'repaired', '.', 'The']"
225308,North Fifteenth Street,22.49471,114.13812,"['in', 'a', 'small', 'house', 'on', 'North', 'Twenty-first', 'Street', '.', 'In', 'reality', 'he', 'occupied', 'a', 'bachelor', 'apartment', 'on', 'North', 'Fifteenth', 'Street', ',', 'to', 'which', 'Aileen', 'occasionally', 'repaired', '.', 'The', 'difference', 'between', 'himself', 'and', 'his', 'wife', 'had', 'now', 'become', 'a', 'matter', 'of']"
225537,Philadelphia,39.95233,-75.16379,"['was', 'the', 'same', '.', 'Cowperwood', 'was', 'thinking', 'of', 'the', 'West', '--', 'of', 'reaching', 'some', 'slight', 'local', 'standing', 'here', 'in', 'Philadelphia', ',', 'and', 'then', ',', 'with', 'perhaps', 'one', 'hundred', 'thousand', 'dollars', 'in', 'capital', ',', 'removing', 'to', 'the', 'boundless', 'prairies', 'of', 'which']"
225564,Chicago,41.85003,-87.65005,"['hundred', 'thousand', 'dollars', 'in', 'capital', ',', 'removing', 'to', 'the', 'boundless', 'prairies', 'of', 'which', 'he', 'had', 'heard', 'so', 'much', '--', 'Chicago', ',', 'Fargo', ',', 'Duluth', ',', 'Sioux', 'City', ',', 'places', 'then', 'heralded', 'in', 'Philadelphia', 'and', 'the', 'East', 'as', 'coming', 'centers', 'of']"
225568,Duluth,46.78327,-92.10658,"['capital', ',', 'removing', 'to', 'the', 'boundless', 'prairies', 'of', 'which', 'he', 'had', 'heard', 'so', 'much', '--', 'Chicago', ',', 'Fargo', ',', 'Duluth', ',', 'Sioux', 'City', ',', 'places', 'then', 'heralded', 'in', 'Philadelphia', 'and', 'the', 'East', 'as', 'coming', 'centers', 'of', 'great', 'life', '--', 'and']"
225571,Sioux City,46.73716,-90.88018,"['to', 'the', 'boundless', 'prairies', 'of', 'which', 'he', 'had', 'heard', 'so', 'much', '--', 'Chicago', ',', 'Fargo', ',', 'Duluth', ',', 'Sioux', 'City', ',', 'places', 'then', 'heralded', 'in', 'Philadelphia', 'and', 'the', 'East', 'as', 'coming', 'centers', 'of', 'great', 'life', '--', 'and', 'taking', 'Aileen', 'with']"
225577,Philadelphia,39.95233,-75.16379,"['he', 'had', 'heard', 'so', 'much', '--', 'Chicago', ',', 'Fargo', ',', 'Duluth', ',', 'Sioux', 'City', ',', 'places', 'then', 'heralded', 'in', 'Philadelphia', 'and', 'the', 'East', 'as', 'coming', 'centers', 'of', 'great', 'life', '--', 'and', 'taking', 'Aileen', 'with', 'him', '.', 'Although', 'the', 'problem', 'of']"
225580,East,65,-15,"['so', 'much', '--', 'Chicago', ',', 'Fargo', ',', 'Duluth', ',', 'Sioux', 'City', ',', 'places', 'then', 'heralded', 'in', 'Philadelphia', 'and', 'the', 'East', 'as', 'coming', 'centers', 'of', 'great', 'life', '--', 'and', 'taking', 'Aileen', 'with', 'him', '.', 'Although', 'the', 'problem', 'of', 'marriage', 'with', 'her']"
225757,Philadelphia,39.95233,-75.16379,"['the', 'prestige', 'and', 'ambition', 'of', 'Jay', 'Cooke', ',', 'whose', 'early', 'training', 'and', 'subsequent', 'success', 'had', 'all', 'been', 'acquired', 'in', 'Philadelphia', ',', 'and', 'who', 'had', 'since', 'become', 'the', 'foremost', 'financial', 'figure', 'of', 'his', 'day', '.', 'It', 'would', 'be', 'useless', 'to', 'attempt']"
225845,Philadelphia,39.95233,-75.16379,"['the', 'South', '.', 'After', 'the', 'Civil', 'War', 'this', 'man', ',', 'who', 'had', 'built', 'up', 'a', 'tremendous', 'banking', 'business', 'in', 'Philadelphia', ',', 'with', 'great', 'branches', 'in', 'New', 'York', 'and', 'Washington', ',', 'was', 'at', 'a', 'loss', 'for', 'some', 'time', 'for', 'some', 'significant']"
225852,New York,30.03593,-90.02561,"['this', 'man', ',', 'who', 'had', 'built', 'up', 'a', 'tremendous', 'banking', 'business', 'in', 'Philadelphia', ',', 'with', 'great', 'branches', 'in', 'New', 'York', 'and', 'Washington', ',', 'was', 'at', 'a', 'loss', 'for', 'some', 'time', 'for', 'some', 'significant', 'thing', 'to', 'do', ',', 'some', 'constructive', 'work']"
225854,Washington,50.90487,-0.40649,"[',', 'who', 'had', 'built', 'up', 'a', 'tremendous', 'banking', 'business', 'in', 'Philadelphia', ',', 'with', 'great', 'branches', 'in', 'New', 'York', 'and', 'Washington', ',', 'was', 'at', 'a', 'loss', 'for', 'some', 'time', 'for', 'some', 'significant', 'thing', 'to', 'do', ',', 'some', 'constructive', 'work', 'which', 'would']"
225934,Southern Pacific,-16.5,27,"['.', 'The', 'Union', 'Pacific', ',', 'authorized', 'in', '1860', ',', 'was', 'already', 'building', ';', 'the', 'Northern', 'Pacific', 'and', 'the', 'Southern', 'Pacific', 'were', 'already', 'dreams', 'in', 'various', 'pioneer', 'minds', '.', 'The', 'great', 'thing', 'was', 'to', 'connect', 'the', 'Atlantic', 'and', 'the', 'Pacific', 'by']"
225950,Atlantic,43.5827,-65.34141,"['and', 'the', 'Southern', 'Pacific', 'were', 'already', 'dreams', 'in', 'various', 'pioneer', 'minds', '.', 'The', 'great', 'thing', 'was', 'to', 'connect', 'the', 'Atlantic', 'and', 'the', 'Pacific', 'by', 'steel', ',', 'to', 'bind', 'up', 'the', 'territorially', 'perfected', 'and', 'newly', 'solidified', 'Union', ',', 'or', 'to', 'enter']"
225953,Pacific,47.26455,-122.25012,"['Pacific', 'were', 'already', 'dreams', 'in', 'various', 'pioneer', 'minds', '.', 'The', 'great', 'thing', 'was', 'to', 'connect', 'the', 'Atlantic', 'and', 'the', 'Pacific', 'by', 'steel', ',', 'to', 'bind', 'up', 'the', 'territorially', 'perfected', 'and', 'newly', 'solidified', 'Union', ',', 'or', 'to', 'enter', 'upon', 'some', 'vast']"
226013,America,26.0173,-104.41406,"['of', 'all', ',', 'and', 'railroad', 'stocks', 'were', 'far', 'and', 'away', 'the', 'most', 'valuable', 'and', 'important', 'on', 'every', 'exchange', 'in', 'America', '.', 'Here', 'in', 'Philadelphia', ',', 'New', 'York', 'Central', ',', 'Rock', 'Island', ',', 'Wabash', ',', 'Central', 'Pacific', ',', 'St.', 'Paul', ',']"
